time,tem,heating rate,,,
min,K,K/min,,,
32.35,624.25,19.29675425,97.81529295,0.008275406,Training
32.36666667,624.41,19.29176107,97.81529295,0.009102946,Training
32.38333333,624.61,19.28800823,97.76564052,0.008275406,Validation
32.4,624.78,19.28333333,97.76564052,0.008275406,Training
32.41666667,624.97,19.27928021,97.76564052,0.008275406,Training
32.43333333,625.16,19.27523124,97.76564052,0.008275406,Training
32.45,625.31,19.26995378,97.76564052,0.009102946,Test
32.46666667,625.53,19.26683778,97.76564052,0.009102946,Training
32.48333333,625.67,19.26126219,97.71598808,0.008275406,Training
32.5,625.87,19.25753846,97.71598808,0.008275406,Training
32.51666667,626.04,19.25289595,97.71598808,0.009102946,Training
32.53333333,626.2,19.24795082,97.71598808,0.009102946,Training
32.55,626.41,19.24454685,97.71598808,0.009102946,Training
32.56666667,626.55,19.23899693,97.71598808,0.009102946,Validation
32.58333333,626.75,19.23529412,97.71598808,0.009102946,Test
32.6,626.91,19.2303681,97.66633565,0.009102946,Training
32.61666667,627.09,19.2260603,97.66633565,0.009102946,Training
32.63333333,627.27,19.22175689,97.66633565,0.009102946,Training
32.65,627.43,19.21684533,97.66633565,0.009102946,Training
32.66666667,627.61,19.21255102,97.66633565,0.009102946,Training
32.68333333,627.78,19.20795512,97.66633565,0.009930487,Training
32.7,627.95,19.20336391,97.61668322,0.009102946,Training
32.71666667,628.13,19.19908304,97.61668322,0.009102946,Training
32.73333333,628.31,19.19480652,97.61668322,0.009102946,Validation
32.75,628.47,19.18992366,97.61668322,0.009930487,Test
32.76666667,628.66,19.18596134,97.61668322,0.009930487,Training
32.78333333,628.81,19.18078292,97.61668322,0.009930487,Training
32.8,629,19.17682927,97.56703078,0.009102946,Training
32.81666667,629.17,19.17227019,97.56703078,0.009102946,Training
32.83333333,629.33,19.16741117,97.56703078,0.009930486,Validation
32.85,629.53,19.16377473,97.56703078,0.009930486,Training
32.86666667,629.67,19.15831643,97.56703078,0.009930486,Test
32.88333333,629.87,19.15468829,97.56703078,0.009930486,Training
32.9,630.04,19.15015198,97.51737835,0.009930487,Training
32.91666667,630.2,19.14531646,97.51737835,0.009930487,Training
32.93333333,630.4,19.1417004,97.51737835,0.009930487,Training
32.95,630.55,19.13657056,97.51737835,0.009930487,Training
32.96666667,630.76,19.13326593,97.51737835,0.010758027,Training
32.98333333,630.92,19.12844871,97.51737835,0.010758027,Training
33,631.1,19.12424242,97.46772592,0.009930487,Test
33.01666667,631.29,19.12034326,97.46772592,0.009930487,Training
33.03333333,631.45,19.11553986,97.46772592,0.010758027,Training
33.05,631.65,19.11195159,97.46772592,0.010758027,Training
33.06666667,631.81,19.10715726,97.46772592,0.010758027,Training
33.08333333,632,19.10327456,97.46772592,0.010758027,Training
33.1,632.18,19.09909366,97.41807349,0.010758027,Training
33.11666667,632.36,19.09491696,97.41807349,0.010758027,Training
33.13333333,632.54,19.09074447,97.41807349,0.010758027,Training
33.15,632.72,19.08657617,97.41807349,0.010758027,Validation
33.16666667,632.9,19.08241206,97.41807349,0.011585568,Training
33.18333333,633.09,19.07855349,97.36842105,0.010758027,Training
33.2,633.27,19.07439759,97.36842105,0.010758027,Training
33.21666667,633.44,19.06994481,97.36842105,0.011585568,Training
33.23333333,633.64,19.0663992,97.36842105,0.011585568,Training
33.25,633.79,19.06135338,97.36842105,0.011585568,Training
33.26666667,634.01,19.05841683,97.36842105,0.011585568,Validation
33.28333333,634.17,19.05368052,97.31876862,0.011585568,Training
33.3,634.35,19.04954955,97.31876862,0.011585568,Test
33.31666667,634.56,19.04632316,97.31876862,0.011585568,Training
33.33333333,634.71,19.0413,97.31876862,0.012413108,Training
33.35,634.93,19.03838081,97.31876862,0.012413108,Training
33.36666667,635.08,19.03336663,97.26911619,0.011585568,Training
33.38333333,635.27,19.02955567,97.26911619,0.012413108,Training
33.4,635.45,19.0254491,97.26911619,0.012413108,Training
33.41666667,635.6,19.02044888,97.26911619,0.012413108,Validation
33.43333333,635.82,19.01754736,97.26911619,0.013240649,Training
33.45,635.97,19.01255605,97.21946375,0.012413108,Training
33.46666667,636.16,19.00876494,97.21946375,0.012413108,Test
33.48333333,636.34,19.00467894,97.21946375,0.013240649,Training
33.5,636.51,19.00029851,97.21946375,0.013240649,Training
33.51666667,636.71,18.9968175,97.16981132,0.012413108,Training
33.53333333,636.88,18.99244533,97.16981132,0.013240649,Training
33.55,637.06,18.98837556,97.16981132,0.013240649,Training
33.56666667,637.24,18.98430983,97.16981132,0.013240649,Training
33.58333333,637.42,18.98024814,97.16981132,0.014068189,Training
33.6,637.6,18.97619048,97.12015889,0.013240649,Training
33.61666667,637.78,18.97213684,97.12015889,0.013240649,Training
33.63333333,637.94,18.96749257,97.12015889,0.014068189,Validation
33.65,638.13,18.96374443,97.12015889,0.014068189,Test
33.66666667,638.3,18.95940594,97.12015889,0.014068189,Training
33.68333333,638.49,18.95566551,97.07050645,0.014068189,Training
33.7,638.68,18.95192878,97.07050645,0.014068189,Training
33.71666667,638.84,18.94730598,97.07050645,0.01489573,Validation
33.73333333,639.05,18.94416996,97.07050645,0.01489573,Training
33.75,639.21,18.93955556,97.02085402,0.014068189,Training
33.76666667,639.41,18.93613031,97.02085402,0.01489573,Test
33.78333333,639.6,18.93241243,97.02085402,0.01489573,Training
33.8,639.76,18.92781065,97.02085402,0.01489573,Training
33.81666667,639.99,18.92528339,97.02085402,0.01572327,Training
33.83333333,640.14,18.92039409,96.97120159,0.01489573,Validation
33.85,640.35,18.91728213,96.97120159,0.01489573,Training
33.86666667,640.53,18.9132874,96.97120159,0.015723271,Training
33.88333333,640.7,18.90900148,96.97120159,0.015723271,Training
33.9,640.92,18.90619469,96.92154916,0.015723271,Training
33.91666667,641.08,18.90162162,96.92154916,0.015723271,Training
33.93333333,641.28,18.89823183,96.92154916,0.015723271,Training
33.95,641.46,18.89425626,96.92154916,0.016550811,Training
33.96666667,641.64,18.89028459,96.87189672,0.01572327,Test
33.98333333,641.84,18.88690535,96.87189672,0.01572327,Training
34,642.01,18.88264706,96.87189672,0.016550811,Training
34.01666667,642.2,18.87898089,96.87189672,0.016550811,Training
34.03333333,642.39,18.87531832,96.82224429,0.015723271,Training
34.05,642.57,18.87136564,96.82224429,0.016550811,Training
34.06666667,642.77,18.86800391,96.82224429,0.016550811,Validation
34.08333333,642.96,18.86435208,96.82224429,0.017378351,Training
34.1,643.14,18.86041056,96.77259186,0.016550811,Training
34.11666667,643.35,18.85735222,96.77259186,0.016550811,Training
34.13333333,643.52,18.853125,96.77259186,0.017378352,Test
34.15,643.74,18.85036603,96.77259186,0.017378352,Training
34.16666667,643.93,18.84673171,96.72293942,0.016550811,Training
34.18333333,644.1,18.84251585,96.72293942,0.017378352,Training
34.2,644.33,18.84005848,96.72293942,0.017378352,Training
34.21666667,644.5,18.83584998,96.67328699,0.016550811,Validation
34.23333333,644.72,18.83310613,96.67328699,0.017378351,Training
34.25,644.91,18.82948905,96.67328699,0.017378351,Training
34.26666667,645.1,18.82587549,96.67328699,0.017378351,Training
34.28333333,645.32,18.8231405,96.62363456,0.017378351,Training
34.3,645.49,18.81895044,96.62363456,0.017378351,Test
34.31666667,645.72,18.81651287,96.62363456,0.018205892,Training
34.33333333,645.9,18.81262136,96.57398213,0.017378352,Test
34.35,646.1,18.80931587,96.57398213,0.017378352,Training
34.36666667,646.31,18.80630456,96.57398213,0.018205892,Training
34.38333333,646.49,18.80242365,96.52432969,0.017378352,Training
34.4,646.7,18.7994186,96.52432969,0.018205892,Validation
34.41666667,646.88,18.79554479,96.52432969,0.018205892,Training
34.43333333,647.09,18.79254598,96.47467726,0.017378352,Training
34.45,647.29,18.7892598,96.47467726,0.018205892,Training
34.46666667,647.48,18.78568665,96.47467726,0.018205892,Training
34.48333333,647.68,18.78240696,96.42502483,0.018205892,Training
34.5,647.88,18.77913043,96.42502483,0.018205892,Training
34.51666667,648.07,18.77556736,96.42502483,0.018205892,Training
34.53333333,648.28,18.77258687,96.37537239,0.018205892,Validation
34.55,648.48,18.76931983,96.37537239,0.018205892,Training
34.56666667,648.67,18.76576663,96.37537239,0.019033433,Training
34.58333333,648.89,18.76308434,96.32571996,0.018205892,Training
34.6,649.05,18.75867052,96.32571996,0.019033433,Training
34.61666667,649.27,18.75599422,96.32571996,0.019033433,Training
34.63333333,649.45,18.75216554,96.27606753,0.019033433,Test
34.65,649.64,18.74862915,96.27606753,0.019033433,Training
34.66666667,649.85,18.74567308,96.27606753,0.019033433,Training
34.68333333,650.01,18.74127823,96.22641509,0.019033433,Training
34.7,650.24,18.7389049,96.22641509,0.019033433,Test
34.71666667,650.4,18.73451752,96.17676266,0.019033433,Training
34.73333333,650.6,18.73128599,96.17676266,0.019033433,Training
34.75,650.79,18.72776978,96.17676266,0.019860973,Training
34.76666667,650.95,18.72339406,96.12711023,0.019033433,Training
34.78333333,651.17,18.72074748,96.12711023,0.019860973,Training
34.8,651.32,18.71609195,96.12711023,0.019860973,Training
34.81666667,651.52,18.71287697,96.0774578,0.019860973,Validation
34.83333333,651.7,18.70909091,96.0774578,0.019860973,Training
34.85,651.86,18.70473458,96.0774578,0.020688514,Training
34.86666667,652.06,18.70152964,96.02780536,0.020688514,Training
34.88333333,652.22,18.69718108,96.02780536,0.020688514,Training
34.9,652.41,18.69369628,95.97815293,0.020688514,Training
34.91666667,652.58,18.689642,95.97815293,0.020688514,Validation
34.93333333,652.76,18.68587786,95.97815293,0.021516054,Training
34.95,652.94,18.68211731,95.9285005,0.021516054,Training
34.96666667,653.12,18.67836034,95.9285005,0.021516054,Test
34.98333333,653.28,18.67403525,95.9285005,0.022343595,Training
35,653.47,18.67057143,95.87884806,0.021516054,Training
35.01666667,653.63,18.66625416,95.87884806,0.022343595,Training
35.03333333,653.81,18.66251189,95.87884806,0.023171135,Test
35.05,653.99,18.65877318,95.82919563,0.022343595,Training
35.06666667,654.13,18.65389734,95.82919563,0.023171135,Training
35.08333333,654.33,18.65073634,95.7795432,0.022343595,Training
35.1,654.48,18.64615385,95.7795432,0.023171136,Training
35.11666667,654.67,18.64271476,95.7795432,0.023998676,Training
35.13333333,654.84,18.63870968,95.72989076,0.023171135,Training
35.15,654.99,18.6341394,95.72989076,0.023998676,Validation
35.16666667,655.2,18.63127962,95.72989076,0.024826216,Training
35.18333333,655.34,18.62643297,95.68023833,0.023998676,Training
35.2,655.54,18.62329545,95.68023833,0.024826217,Training
35.21666667,655.7,18.61902508,95.68023833,0.025653757,Training
35.23333333,655.87,18.61504257,95.6305859,0.024826217,Test
35.25,656.07,18.61191489,95.6305859,0.025653757,Validation
35.26666667,656.22,18.6073724,95.6305859,0.026481298,Training
35.28333333,656.43,18.60453472,95.58093347,0.025653757,Training
35.3,656.6,18.60056657,95.58093347,0.026481298,Training
35.31666667,656.79,18.59716848,95.53128103,0.026481298,Training
35.33333333,656.98,18.59377358,95.53128103,0.027308838,Test
35.35,657.16,18.59009901,95.53128103,0.027308838,Training
35.36666667,657.36,18.5869934,95.4816286,0.027308838,Training
35.38333333,657.55,18.5836081,95.4816286,0.028136379,Training
35.4,657.74,18.58022599,95.43197617,0.027308838,Training
35.41666667,657.95,18.57741176,95.43197617,0.028136379,Training
35.43333333,658.14,18.57403575,95.43197617,0.028963919,Training
35.45,658.33,18.57066291,95.38232373,0.028963919,Training
35.46666667,658.55,18.5681391,95.38232373,0.028963919,Training
35.48333333,658.74,18.56477219,95.3326713,0.028963919,Validation
35.5,658.96,18.56225352,95.3326713,0.02979146,Training
35.51666667,659.17,18.55945565,95.3326713,0.030619,Training
35.53333333,659.36,18.55609756,95.28301887,0.030619,Validation
35.55,659.6,18.55414909,95.28301887,0.030619,Test
35.56666667,659.78,18.55051546,95.23336643,0.030619,Training
35.58333333,660.02,18.54857143,95.23336643,0.031446541,Training
35.6,660.22,18.54550562,95.183714,0.031446541,Training
35.61666667,660.42,18.54244268,95.183714,0.032274081,Training
35.63333333,660.66,18.54050514,95.13406157,0.032274082,Training
35.65,660.85,18.5371669,95.13406157,0.032274082,Training
35.66666667,661.1,18.53551402,95.13406157,0.033101622,Training
35.68333333,661.3,18.53246147,95.08440914,0.033101622,Training
35.7,661.52,18.52997199,95.08440914,0.033929163,Training
35.71666667,661.76,18.5280448,95.0347567,0.033929163,Test
35.73333333,661.96,18.525,95.0347567,0.034756703,Training
35.75,662.21,18.52335664,94.98510427,0.034756703,Training
35.76666667,662.41,18.52031687,94.98510427,0.034756703,Validation
35.78333333,662.65,18.51839776,94.93545184,0.034756703,Training
35.8,662.88,18.51620112,94.93545184,0.035584244,Training
35.81666667,663.09,18.51344812,94.8857994,0.035584244,Training
35.83333333,663.33,18.51153488,94.8857994,0.036411784,Training
35.85,663.55,18.50906555,94.83614697,0.036411784,Training
35.86666667,663.78,18.50687732,94.78649454,0.036411784,Training
35.88333333,664.03,18.50524849,94.78649454,0.037239325,Training
35.9,664.26,18.50306407,94.73684211,0.037239325,Training
35.91666667,664.49,18.50088167,94.73684211,0.038066865,Training
35.93333333,664.74,18.49925788,94.68718967,0.038066865,Test
35.95,664.95,18.49652295,94.63753724,0.038066865,Training
35.96666667,665.21,18.49518072,94.63753724,0.038894406,Validation
35.98333333,665.44,18.49300602,94.58788481,0.038894406,Training
36,665.67,18.49083333,94.58788481,0.039721947,Training
36.01666667,665.92,18.48921795,94.53823237,0.039721946,Training
36.03333333,666.13,18.48649399,94.48857994,0.039721946,Training
36.05,666.41,18.48571429,94.48857994,0.040549487,Validation
36.06666667,666.62,18.48299445,94.43892751,0.040549487,Training
36.08333333,666.86,18.48110855,94.43892751,0.041377028,Training
36.1,667.11,18.47950139,94.38927507,0.041377027,Test
36.11666667,667.32,18.47678819,94.33962264,0.041377028,Training
36.13333333,667.59,18.47573801,94.33962264,0.042204568,Training
36.15,667.78,18.4724758,94.28997021,0.042204568,Training
36.16666667,668.01,18.47032258,94.24031778,0.042204568,Training
36.18333333,668.23,18.46789498,94.24031778,0.043032109,Training
36.2,668.43,18.46491713,94.19066534,0.043032109,Training
36.21666667,668.67,18.46304648,94.14101291,0.043032109,Test
36.23333333,668.86,18.45979761,94.14101291,0.043859649,Validation
36.25,669.09,18.45765517,94.09136048,0.04468719,Training
36.26666667,669.31,18.45523897,94.04170804,0.04468719,Training
36.28333333,669.52,18.45254938,94.04170804,0.04551473,Training
36.3,669.75,18.45041322,93.99205561,0.04551473,Training
36.31666667,669.97,18.44800367,93.94240318,0.04551473,Training
36.33333333,670.2,18.44587156,93.89275074,0.04551473,Training
36.35,670.44,18.44401651,93.89275074,0.047169811,Training
36.36666667,670.67,18.44188818,93.84309831,0.047169811,Training
36.38333333,670.92,18.4403115,93.79344588,0.047169811,Training
36.4,671.16,18.43846154,93.79344588,0.048824892,Training
36.41666667,671.38,18.43606407,93.74379345,0.048824893,Training
36.43333333,671.64,18.4347667,93.69414101,0.048824892,Training
36.45,671.86,18.43237311,93.64448858,0.049652433,Test
36.46666667,672.12,18.43107861,93.64448858,0.050479974,Validation
36.48333333,672.37,18.42951119,93.59483615,0.050479974,Training
36.5,672.59,18.42712329,93.54518371,0.051307514,Test
36.51666667,672.87,18.42638065,93.49553128,0.051307514,Training
36.53333333,673.1,18.42427007,93.44587885,0.051307514,Training
36.55,673.37,18.42325581,93.44587885,0.052962595,Training
36.56666667,673.6,18.42114859,93.39622642,0.052962595,Training
36.58333333,673.84,18.41931663,93.34657398,0.052962595,Training
36.6,674.14,18.41912568,93.29692155,0.053790136,Training
36.61666667,674.38,18.41729631,93.24726912,0.053790136,Validation
36.63333333,674.69,18.41737944,93.19761668,0.054617676,Training
36.65,674.95,18.41609823,93.19761668,0.055445217,Training
36.66666667,675.21,18.41481818,93.14796425,0.056272757,Training
36.68333333,675.47,18.4135393,93.09831182,0.056272757,Training
36.7,675.69,18.41117166,93.04865938,0.057100298,Training
36.71666667,675.94,18.40962324,92.99900695,0.057100298,Test
36.73333333,676.14,18.40671506,92.94935452,0.057927839,Training
36.75,676.36,18.40435374,92.89970209,0.057927839,Training
36.76666667,676.59,18.40226655,92.89970209,0.05958292,Validation
36.78333333,676.8,18.39963752,92.85004965,0.05958292,Training
36.8,677.02,18.39728261,92.80039722,0.06041046,Training
36.81666667,677.25,18.39520145,92.75074479,0.06041046,Training
36.83333333,677.46,18.39257919,92.70109235,0.061238001,Training
36.85,677.74,18.39185889,92.65143992,0.061238001,Training
36.86666667,678.04,18.39168174,92.60178749,0.062065541,Training
36.88333333,678.33,18.39123362,92.55213505,0.062065541,Training
36.9,678.66,18.39186992,92.50248262,0.062893082,Test
36.91666667,678.92,18.39060948,92.45283019,0.063720622,Validation
36.93333333,679.19,18.38962094,92.40317776,0.063720622,Training
36.95,679.4,18.38700947,92.35352532,0.064548163,Training
36.96666667,679.6,18.38412985,92.30387289,0.065375703,Training
36.98333333,679.8,18.38125282,92.25422046,0.066203244,Training
37,679.95,18.37702703,92.20456802,0.067030784,Training
37.01666667,680.19,18.37523638,92.15491559,0.067858325,Validation
37.03333333,680.39,18.37236724,92.10526316,0.068685866,Training
37.05,680.63,18.3705803,92.05561072,0.069513406,Training
37.06666667,680.94,18.37068345,92.00595829,0.070340947,Training
37.08333333,681.28,18.37159551,91.95630586,0.071996028,Test
37.1,681.68,18.37412399,91.90665343,0.072823569,Training
37.11666667,681.98,18.37395599,91.85700099,0.074478649,Training
37.13333333,682.33,18.37513465,91.80734856,0.07530619,Training
37.15,682.65,18.37550471,91.75769613,0.076133731,Training
37.16666667,682.93,18.37479821,91.70804369,0.077788811,Validation
37.18333333,683.21,18.37409234,91.65839126,0.079443893,Training
37.2,683.37,18.37016129,91.60873883,0.080271433,Training
37.21666667,683.54,18.36650246,91.5590864,0.081926515,Training
37.23333333,683.69,18.36230976,91.50943396,0.082754055,Training
37.25,683.86,18.35865772,91.4101291,0.083581596,Training
37.26666667,684.07,18.35608229,91.36047666,0.085236677,Test
37.28333333,684.31,18.35431381,91.31082423,0.086891758,Training
37.3,684.55,18.35254692,91.2611718,0.087719298,Training
37.31666667,684.83,18.35185351,91.21151936,0.089374379,Training
37.33333333,685.14,18.35196429,91.16186693,0.091029461,Training
37.35,685.52,18.35394913,91.06256207,0.091857001,Validation
37.36666667,685.92,18.35646744,91.01290963,0.092684542,Training
37.38333333,686.34,18.3595185,90.9632572,0.094339623,Training
37.4,686.77,18.36283422,90.86395233,0.094339623,Training
37.41666667,687.1,18.36347439,90.8142999,0.095994704,Training
37.43333333,687.38,18.36277827,90.76464747,0.097649785,Training
37.45,687.49,18.35754339,90.6653426,0.097649785,Training
37.46666667,687.57,18.35151246,90.61569017,0.099304866,Training
37.48333333,687.84,18.3505558,90.56603774,0.100132407,Test
37.5,688.14,18.3504,90.46673287,0.100132407,Training
37.51666667,688.57,18.35370946,90.41708044,0.101787488,Training
37.53333333,689.06,18.35861456,90.367428,0.102615028,Training
37.55,689.52,18.36271638,90.26812314,0.102615028,Training
37.56666667,689.84,18.36308784,90.21847071,0.104270109,Training
37.58333333,689.85,18.35521064,90.16881827,0.10509765,Training
37.6,690.03,18.3518617,90.06951341,0.10509765,Training
37.61666667,690.21,18.34851573,90.01986097,0.106752731,Validation
37.63333333,690.43,18.34623561,89.92055611,0.106752731,Test
37.65,690.66,18.34422311,89.87090367,0.108407812,Training
37.66666667,690.93,18.34327434,89.77159881,0.108407812,Validation
37.68333333,691.34,18.34604157,89.72194638,0.109235353,Training
37.7,691.89,18.35251989,89.62264151,0.110062893,Test
37.71666667,692.33,18.35607601,89.57298908,0.110890434,Training
37.73333333,692.75,18.35909894,89.47368421,0.111717974,Training
37.75,693.13,18.3610596,89.42403178,0.112545515,Training
37.76666667,693.42,18.36063548,89.32472691,0.112545515,Training
37.78333333,693.67,18.35915307,89.27507448,0.114200596,Training
37.8,693.89,18.35687831,89.17576961,0.114200596,Training
37.81666667,694,18.35169678,89.12611718,0.115855677,Training
37.83333333,693.92,18.3414978,89.02681231,0.115855677,Validation
37.85,694.01,18.33579921,88.97715988,0.116683218,Training
37.86666667,694.27,18.33459507,88.87785501,0.117510758,Training
37.88333333,694.53,18.33339199,88.82820258,0.118338299,Training
37.9,694.88,18.33456464,88.72889772,0.119165839,Training
37.91666667,695.11,18.33257143,88.62959285,0.119165839,Test
37.93333333,695.38,18.33163445,88.57994042,0.11999338,Training
37.95,695.75,18.33333333,88.48063555,0.12082092,Training
37.96666667,696.08,18.33397717,88.38133069,0.12082092,Training
37.98333333,696.51,18.33725318,88.28202582,0.12082092,Training
38,696.88,18.33894737,88.18272095,0.121648461,Training
38.01666667,697.28,18.3414292,88.08341609,0.121648461,Training
38.03333333,697.72,18.34496056,87.98411122,0.121648461,Training
38.05,698.18,18.34901445,87.88480636,0.122476001,Test
38.06666667,698.87,18.35910683,87.78550149,0.122476001,Training
38.08333333,699.59,18.36997812,87.63654419,0.121648461,Training
38.1,700.17,18.37716535,87.53723932,0.121648461,Training
38.11666667,700.25,18.37122868,87.38828203,0.121648461,Test
38.13333333,700.4,18.36713287,87.28897716,0.121648461,Training
38.15,700.54,18.36277851,87.18967229,0.121648461,Test
38.16666667,699.6,18.330131,87.040715,0.121648461,Validation
38.18333333,698.57,18.29515495,86.8917577,0.12082092,Training
38.2,697.88,18.26910995,86.79245283,0.12082092,Training
38.21666667,697.34,18.24701265,86.64349553,0.11999338,Training
38.23333333,696.89,18.22728858,86.54419067,0.11999338,Training
38.25,696.53,18.20993464,86.39523337,0.11999338,Training
38.26666667,696.17,18.19259582,86.24627607,0.119165839,Training
38.28333333,695.91,18.1778842,86.09731877,0.118338299,Training
38.3,695.7,18.16449086,85.9980139,0.118338299,Training
38.31666667,695.55,18.15267508,85.8490566,0.117510758,Training
38.33333333,695.48,18.14295652,85.7000993,0.117510758,Training
38.35,695.38,18.13246415,85.55114201,0.116683218,Validation
38.36666667,695.35,18.12380539,85.45183714,0.116683218,Training
38.38333333,695.25,18.11333044,85.30287984,0.115855677,Validation
38.4,695.18,18.10364583,85.20357498,0.115855677,Training
38.41666667,695.13,18.09449024,85.05461768,0.115028137,Training
38.43333333,695.06,18.0848222,84.90566038,0.115028137,Test
38.45,695.09,18.07776333,84.80635551,0.115028136,Training
38.46666667,695.04,18.06863085,84.65739821,0.114200596,Test
38.48333333,695.01,18.06002599,84.55809335,0.114200596,Training
38.5,694.95,18.05064935,84.45878848,0.114200596,Training
38.51666667,694.85,18.04024232,84.30983118,0.113373055,Training
38.53333333,694.83,18.03192042,84.21052632,0.114200596,Validation
38.55,694.8,18.0233463,84.11122145,0.114200596,Training
38.56666667,694.82,18.01607606,83.96226415,0.113373055,Training
38.58333333,694.81,18.00803456,83.86295929,0.113373055,Training
38.6,694.8,18,83.76365442,0.113373055,Training
38.61666667,694.84,17.99326716,83.61469712,0.112545515,Training
38.63333333,694.88,17.98654012,83.51539225,0.112545515,Training
38.65,694.91,17.97956016,83.36643496,0.112545515,Training
38.66666667,694.94,17.97258621,83.26713009,0.112545515,Training
38.68333333,694.95,17.96510125,83.16782522,0.112545515,Training
38.7,694.97,17.95788114,83.01886792,0.111717974,Training
38.71666667,695,17.95092553,82.91956306,0.111717974,Training
38.73333333,695.01,17.94345955,82.77060576,0.110890434,Training
38.75,695.11,17.93832258,82.67130089,0.110890434,Validation
38.76666667,695.19,17.93267412,82.57199603,0.110890434,Training
38.78333333,695.3,17.92780404,82.42303873,0.110890434,Training
38.8,695.37,17.92190722,82.32373386,0.110890434,Training
38.81666667,695.41,17.91524259,82.17477656,0.110062893,Training
38.83333333,695.52,17.91038627,82.0754717,0.110062893,Training
38.85,695.58,17.9042471,81.97616683,0.110062893,Training
38.86666667,695.7,17.89965695,81.82720953,0.109235353,Training
38.88333333,695.79,17.89429919,81.72790467,0.109235353,Training
38.9,695.87,17.88868895,81.57894737,0.108407812,Validation
38.91666667,696.01,17.88462527,81.4796425,0.109235353,Training
38.93333333,696.11,17.87953767,81.38033764,0.109235353,Training
38.95,696.26,17.87573813,81.23138034,0.108407812,Training
38.96666667,696.35,17.87040205,81.13207547,0.108407812,Test
38.98333333,696.43,17.86481402,81.03277061,0.108407812,Training
39,696.53,17.85974359,80.88381331,0.107580272,Training
39.01666667,696.61,17.85416489,80.78450844,0.107580272,Training
39.03333333,696.73,17.84961571,80.68520357,0.107580271,Training
39.05,696.85,17.84507042,80.53624628,0.106752731,Training
39.06666667,696.97,17.84052901,80.43694141,0.107580272,Training
39.08333333,697.09,17.83599147,80.33763654,0.107580271,Validation
39.1,697.2,17.83120205,80.23833168,0.107580272,Training
39.11666667,697.32,17.82667235,80.08937438,0.106752731,Training
39.13333333,697.45,17.82240204,79.99006951,0.106752731,Test
39.15,697.56,17.81762452,79.89076465,0.106752731,Training
39.16666667,697.69,17.8133617,79.74180735,0.10592519,Training
39.18333333,697.82,17.80910251,79.64250248,0.10592519,Training
39.2,697.95,17.80484694,79.54319762,0.10592519,Training
39.21666667,698.12,17.80161496,79.44389275,0.10592519,Validation
39.23333333,698.25,17.79736619,79.34458788,0.10592519,Training
39.25,698.41,17.79388535,79.19563059,0.10509765,Training
39.26666667,698.52,17.78913413,79.09632572,0.10592519,Training
39.28333333,698.64,17.78464149,78.99702085,0.10592519,Training
39.3,698.8,17.78117048,78.89771599,0.10592519,Test
39.31666667,698.91,17.77643069,78.79841112,0.10592519,Training
39.33333333,699.1,17.77372881,78.64945382,0.10509765,Training
39.35,699.23,17.76950445,78.55014896,0.10509765,Training
39.36666667,699.38,17.7657917,78.45084409,0.10509765,Training
39.38333333,699.53,17.7620821,78.35153923,0.10509765,Validation
39.4,699.64,17.75736041,78.25223436,0.10509765,Training
39.41666667,699.82,17.7544186,78.15292949,0.10509765,Test
39.43333333,699.96,17.75046492,78.00397219,0.104270109,Training
39.45,700.14,17.74752852,77.90466733,0.104270109,Training
39.46666667,700.3,17.74408784,77.80536246,0.104270109,Training
39.48333333,700.44,17.74014352,77.7060576,0.104270109,Training
39.5,700.6,17.73670886,77.60675273,0.104270109,Training
39.51666667,700.76,17.7332771,77.50744786,0.104270109,Training
39.53333333,700.93,17.73010118,77.35849057,0.102615028,Training
39.55,701.11,17.72718078,77.2591857,0.102615028,Test
39.56666667,701.26,17.72350463,77.15988083,0.102615028,Training
39.58333333,701.41,17.71983158,77.06057597,0.102615028,Validation
39.6,701.56,17.71616162,76.9612711,0.102615028,Training
39.61666667,701.71,17.71249474,76.86196624,0.102615028,Training
39.63333333,701.9,17.7098402,76.76266137,0.102615028,Training
39.65,702.09,17.70718789,76.61370407,0.101787488,Training
39.66666667,702.29,17.70478992,76.51439921,0.101787488,Training
39.68333333,702.51,17.70289794,76.41509434,0.101787488,Training
39.7,702.68,17.69974811,76.31578947,0.101787488,Training
39.71666667,702.88,17.69735627,76.21648461,0.100959947,Training
39.73333333,703,17.69295302,76.11717974,0.100959947,Training
39.75,703.16,17.68955975,76.01787488,0.100959947,Validation
39.76666667,703.32,17.68616932,75.91857001,0.100959947,Training
39.78333333,703.45,17.68202765,75.76961271,0.100132407,Test
39.8,703.65,17.67964824,75.67030785,0.100132407,Training
39.81666667,703.78,17.67551277,75.57100298,0.099304866,Training
39.83333333,703.97,17.67288703,75.47169811,0.099304866,Training
39.85,704.16,17.67026349,75.37239325,0.099304866,Test
39.86666667,704.35,17.66764214,75.27308838,0.099304866,Training
39.88333333,704.58,17.66602591,75.17378352,0.099304866,Training
39.9,704.76,17.66315789,75.07447865,0.098477325,Training
39.91666667,704.98,17.66129436,74.92552135,0.097649785,Training
39.93333333,705.15,17.6581803,74.82621648,0.097649785,Validation
39.95,705.32,17.65506884,74.72691162,0.096822244,Training
39.96666667,705.53,17.6529608,74.62760675,0.096822244,Training
39.98333333,705.71,17.65010421,74.52830189,0.096822244,Training
40,705.91,17.64775,74.42899702,0.096822244,Training
